row_label,embedding_dim,mean_abs_shap,aac_ctd_feature,pearson_r_raw,p_value_raw,pearson_r_partial,p_value_partial,p_adj_fdr_raw,p_adj_fdr_partial,shrinkage
dim 44,44,0.3412208221800177,AAC_W,-0.09652131771019888,0.003101192406889727,0.03839861885572619,0.2402895791619272,0.004377845578618634,0.322057461637575,0.058122698854472694
dim 44,44,0.3412208221800177,AAC_Y,0.00757414715162312,0.8168938137593341,-0.09383261911663786,0.004043221388062128,0.8321459409362946,0.010199667247830444,-0.08625847196501474
dim 44,44,0.3412208221800177,Hydrophobicity_C1,0.34823678125685653,4.206649020827947e-28,-0.15206577500378027,2.9279986914798854e-06,2.452043233781037e-27,1.6218102204880294e-05,0.19617100625307626
dim 44,44,0.3412208221800177,Hydrophobicity_C2,-0.37687886817043303,5.4181431610552945e-33,0.17866579890205964,3.668659857065504e-08,4.010211867110843e-32,2.9597400779224114e-07,0.1982130692683734
dim 44,44,0.3412208221800177,Hydrophobicity_C3,0.3187517313343675,1.4304145168109256e-23,-0.15215442277251282,2.8888963288311305e-06,6.71952810991349e-23,1.608152289715996e-05,0.1665973085618547
dim 44,44,0.3412208221800177,Hydrophobicity_T12,0.12781615454092626,8.731141816895449e-05,0.07450834303152723,0.02255668318694895,0.00014040449527410112,0.043878463508683456,0.05330781150939903
dim 44,44,0.3412208221800177,Hydrophobicity_T13,0.35929867425544965,6.224524101218345e-30,-0.1523517926923166,2.8036255944464105e-06,3.9827414747259146e-29,1.5685275520018445e-05,0.20694688156313304
dim 44,44,0.3412208221800177,Hydrophobicity_T23,-0.11928563287156693,0.00025262186146611835,0.10078740052881907,0.0020090012199995583,0.00039062824874853486,0.005545507499833491,0.01849823234274786
dim 44,44,0.3412208221800177,Hydrophobicity_group1_D0,-0.020182965283746655,0.537203115252296,-0.06271753780613128,0.05496670798078579,0.5756363185571604,0.09159728685996038,-0.04253457252238462
dim 44,44,0.3412208221800177,Hydrophobicity_group1_D25,-0.410424865450238,2.2340187870512465e-39,-0.054184502309670285,0.09739497538603771,2.2542666914656083e-38,0.14901475849260923,0.35624036314056773
dim 44,44,0.3412208221800177,Hydrophobicity_group1_D50,-0.22862023617993124,1.412315119637812e-12,-0.05915061116466963,0.07032758238135065,3.4915858620209418e-12,0.11265905283151614,0.1694696250152616
dim 44,44,0.3412208221800177,Hydrophobicity_group1_D75,-0.26449308232711394,1.8335855281561723e-16,-0.08521441176634023,0.009061684577606387,5.911366471082641e-16,0.02038116261899349,0.1792786705607737
dim 44,44,0.3412208221800177,Hydrophobicity_group1_D100,0.21150361959502864,6.164204636523961e-11,0.02064451350040767,0.5279348153817319,1.418914092762924e-10,0.6208810856954171,0.19085910609462098
dim 44,44,0.3412208221800177,Hydrophobicity_group2_D0,0.11288487056847274,0.0005363448855288893,-0.08956774327354396,0.006077591581634648,0.0008080252222221426,0.01447871318306685,0.023317127294928783
